date,time,dinning_temp,room_temp,outdoor_temp,,,,,,,,,,,,,,,,,,,,,,,
23/03/2012,18:00,19.964,19.2833,17.98,,,,,,,,,,,,,,,,,,,,,,,
23/03/2012,18:15,19.89,19.1993,17.8167,,,,,,,,,,,,,,,,,,,,,,,
23/03/2012,18:30,19.8253,19.144,17.6247,,,,,,,,,,,,,,,,,,,,,,,
23/03/2012,18:45,19.734,19.08,17.3913,,,,,,,,,,,,,,,,,,,,,,,
23/03/2012,19:00,19.656,18.9687,17.2113,,,,,,,,,,,,,,,,,,,,,,,
23/03/2012,19:15,19.5793,18.926,17.018,,,,,,,,,,,,,,,,,,,,,,,
23/03/2012,19:30,19.5,18.854,16.8673,,,,,,,,,,,,,,,,,,,,,,,
23/03/2012,19:45,19.4047,18.76,16.7107,,,,,,,,,,,,,,,,,,,,,,,
23/03/2012,20:00,19.3147,18.7267,16.5567,,,,,,,,,,,,,,,,,,,,,,,
23/03/2012,20:15,19.248,18.648,16.3973,,,,,,,,,,,,,,,,,,,,,,,
23/03/2012,20:30,19.148,18.57,16.242,,,,,,,,,,,,,,,,,,,,,,,
23/03/2012,20:45,19.06,18.4767,16.108,,,,,,,,,,,,,,,,,,,,,,,
23/03/2012,21:00,18.9693,18.3827,16,,,,,,,,,,,,,,,,,,,,,,,
23/03/2012,21:15,18.8967,18.348,15.8847,,,,,,,,,,,,,,,,,,,,,,,
23/03/2012,21:30,18.8167,18.2567,15.7813,,,,,,,,,,,,,,,,,,,,,,,
23/03/2012,21:45,18.7327,18.1887,15.6747,,,,,,,,,,,,,,,,,,,,,,,
23/03/2012,22:00,18.6413,18.11,15.5433,,,,,,,,,,,,,,,,,,,,,,,
23/03/2012,22:15,18.566,18.0047,15.4007,,,,,,,,,,,,,,,,,,,,,,,
23/03/2012,22:30,18.4787,17.9233,15.2513,,,,,,,,,,,,,,,,,,,,,,,
23/03/2012,22:45,18.3727,17.8273,15.07,,,,,,,,,,,,,,,,,,,,,,,
23/03/2012,23:00,18.2853,17.7433,14.9207,,,,,,,,,,,,,,,,,,,,,,,
23/03/2012,23:15,18.1933,17.6387,14.7887,,,,,,,,,,,,,,,,,,,,,,,
23/03/2012,23:30,18.1013,17.57,14.6607,,,,,,,,,,,,,,,,,,,,,,,
23/03/2012,23:45,17.99,17.488,14.4713,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,0:00,17.894,17.42,14.3293,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,0:15,17.8093,17.3153,14.2067,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,0:30,17.7213,17.2467,14.108,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,0:45,17.636,17.1547,13.9953,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,1:00,17.5547,17.064,13.8813,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,1:15,17.474,16.9433,13.7087,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,1:30,17.38,16.88,13.5353,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,1:45,17.2993,16.7827,13.3427,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,2:00,17.182,16.6893,13.2053,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,2:15,17.0873,16.59,13.07,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,2:30,16.98,16.5193,12.952,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,2:45,16.8893,16.4067,12.836,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,3:00,16.8133,16.2967,12.712,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,3:15,16.704,16.1927,12.584,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,3:30,16.5987,16.0833,12.4647,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,3:45,16.5,15.9947,12.34,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,4:00,16.3947,15.9007,12.1733,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,4:15,16.292,15.78,12.0573,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,4:30,16.1953,15.724,11.97,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,4:45,16.1013,15.616,11.8767,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,5:00,16.0067,15.5187,11.76,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,5:15,15.8973,15.41,11.6507,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,5:30,15.7893,15.2733,11.524,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,5:45,15.698,15.196,11.4447,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,6:00,15.5993,15.09,11.3547,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,6:15,15.5013,14.9807,11.27,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,6:30,15.4193,14.9067,11.19,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,6:45,15.3373,14.8393,11.1233,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,7:00,15.292,14.7933,11.1167,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,7:15,15.244,14.7467,11.1833,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,7:30,15.232,14.7367,11.3327,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,7:45,15.2127,14.6927,11.5187,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,8:00,15.2413,14.73,11.764,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,8:15,15.2893,14.76,12.1273,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,8:30,15.3527,14.8427,12.5267,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,8:45,15.4493,14.992,12.9487,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,9:00,15.6053,15.136,13.4147,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,9:15,15.7587,15.3187,13.8907,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,9:30,15.9647,15.552,14.312,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,9:45,16.2033,15.7987,14.7493,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,10:00,16.4353,16.0407,15.17,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,10:15,16.706,16.316,15.568,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,10:30,16.9727,16.604,16.002,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,10:45,17.2413,16.894,16.3973,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,11:00,17.5047,17.196,16.828,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,11:15,17.7833,17.4973,17.2213,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,11:30,18.0467,17.7807,17.6093,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,11:45,18.3133,18.0593,17.9693,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,12:00,18.5573,18.3313,18.2487,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,12:15,18.6807,18.4533,18.3767,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,12:30,18.8127,18.5307,18.3233,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,12:45,18.9693,18.714,18.3733,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,13:00,19.1667,18.8793,18.658,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,13:15,19.3287,19.026,18.8773,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,13:30,19.5153,19.2033,19.1333,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,13:45,19.5987,19.2467,19.194,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,14:00,19.6427,19.2533,18.934,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,14:15,19.7127,19.2967,18.784,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,14:30,19.7647,19.356,18.6533,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,14:45,19.81,19.3833,18.574,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,15:00,19.8667,19.43,18.5953,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,15:15,19.9587,19.504,18.7773,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,15:30,19.9893,19.536,18.8633,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,15:45,20.0233,19.484,18.7627,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,16:00,20.03,19.5193,18.6293,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,16:15,20.0333,19.5313,18.53,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,16:30,20.0267,19.54,18.4587,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,16:45,20.0127,19.528,18.352,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,17:00,19.982,19.464,18.2573,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,17:15,19.95,19.43,18.1253,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,17:30,19.9,19.4133,17.984,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,17:45,19.8493,19.364,17.846,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,18:00,19.8067,19.3133,17.7133,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,18:15,19.7433,19.2633,17.5607,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,18:30,19.6873,19.17,17.4433,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,18:45,19.6127,19.1033,17.2827,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,19:00,19.5433,19.04,17.1333,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,19:15,19.486,18.97,16.9807,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,19:30,19.408,18.8987,16.842,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,19:45,19.336,18.8133,16.7133,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,20:00,19.2667,18.7533,16.578,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,20:15,19.1933,18.664,16.4253,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,20:30,19.11,18.5733,16.238,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,20:45,19.0367,18.5353,16.1093,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,21:00,18.9547,18.45,15.972,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,21:15,18.88,18.3627,15.822,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,21:30,18.8,18.27,15.6853,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,21:45,18.7047,18.1533,15.5353,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,22:00,18.6213,18.0933,15.39,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,22:15,18.5413,17.9987,15.248,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,22:30,18.4453,17.8673,15.0767,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,22:45,18.3533,17.8187,14.874,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,23:00,18.26,17.74,14.7447,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,23:15,18.1667,17.65,14.6433,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,23:30,18.0813,17.5593,14.5327,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,23:45,17.9833,17.4673,14.3327,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,0:00,17.882,17.356,14.0913,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,0:15,17.7847,17.2833,13.9453,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,0:30,17.6907,17.196,13.7813,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,0:45,17.5887,17.11,13.6193,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,1:00,17.4927,17.0107,13.47,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,1:15,17.4033,16.908,13.3513,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,1:30,17.32,16.808,13.2233,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,1:45,17.1993,16.7087,13.056,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,2:00,17.0913,16.59,12.91,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,2:15,16.99,16.4827,12.806,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,2:30,16.9007,16.378,12.6933,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,2:45,16.816,16.2733,12.586,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,3:00,16.7227,16.16,12.4353,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,3:15,16.6067,16.0867,12.3167,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,3:30,16.4973,15.9807,12.2313,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,3:45,16.402,15.88,12.1133,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,4:00,16.2947,15.758,12.0053,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,4:15,16.2027,15.672,11.8887,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,4:30,16.112,15.596,11.7887,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,4:45,16.0067,15.5013,11.6793,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,5:00,15.8973,15.3713,11.63,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,5:15,15.8033,15.2873,11.5527,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,5:30,15.698,15.1633,11.454,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,5:45,15.6133,15.0867,11.3867,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,6:00,15.5087,14.9633,11.286,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,6:15,15.426,14.8993,11.202,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,6:30,15.348,14.8373,11.1133,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,6:45,15.2873,14.7467,11.07,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,7:00,15.2293,14.7267,11.1133,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,7:15,15.182,14.674,11.23,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,7:30,15.1767,14.638,11.41,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,7:45,15.182,14.6133,11.6513,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,8:00,15.2107,14.654,11.9873,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,8:15,15.2813,14.7247,12.3907,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,8:30,15.3487,14.8347,12.8353,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,8:45,15.4633,14.982,13.328,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,9:00,15.624,15.1567,13.8167,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,9:15,15.8173,15.376,14.322,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,9:30,16.0367,15.6053,14.8433,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,9:45,16.2913,15.878,15.344,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,10:00,16.5513,16.1647,15.8113,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,10:15,16.822,16.4693,16.28,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,10:30,17.0853,16.7853,16.7313,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,10:45,17.4007,17.0887,17.2267,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,11:00,17.6733,17.4153,17.7033,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,11:15,17.954,17.7593,18.1967,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,11:30,18.2433,18.0533,18.6027,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,11:45,18.5493,18.4087,18.934,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,12:00,18.8327,18.678,19.2733,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,12:15,19.0933,18.98,19.59,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,12:30,19.368,19.2273,19.9193,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,12:45,19.6267,19.4727,20.218,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,13:00,19.8727,19.6933,20.5507,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,13:15,20.1013,19.9093,20.92,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,13:30,20.3473,20.0947,21.2613,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,13:45,20.572,20.262,21.5413,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,14:00,20.7627,20.4447,21.7827,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,14:15,20.968,20.5707,22.0053,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,14:30,21.1613,20.66,22.1587,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,14:45,21.344,20.788,22.232,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,15:00,21.5,20.8453,22.2053,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,15:15,21.6333,20.912,22.212,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,15:30,21.7333,20.9813,22.1333,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,15:45,21.812,21.024,21.896,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,16:00,21.864,21.036,21.5947,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,16:15,21.872,21.052,21.22,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,16:30,21.872,21.06,20.896,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,16:45,21.8547,21.028,20.5813,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,17:00,21.796,20.9867,20.2467,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,17:15,21.724,20.9627,19.9193,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,17:30,21.656,20.908,19.6307,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,17:45,21.5733,20.8373,19.3953,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,18:00,21.4787,20.768,19.1293,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,18:15,21.4053,20.7093,18.8733,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,18:30,21.3,20.616,18.6447,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,18:45,21.1987,20.5533,18.3707,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,19:00,21.1027,20.4267,18.1453,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,19:15,21.0027,20.352,17.914,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,19:30,20.896,20.2667,17.7,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,19:45,20.8093,20.1387,17.4927,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,20:00,20.7107,20.064,17.2827,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,20:15,20.612,19.97,17.1027,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,20:30,20.5147,19.8553,16.8927,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,20:45,20.4233,19.7833,16.6993,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,21:00,20.314,19.694,16.5067,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,21:15,20.2,19.56,16.294,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,21:30,20.096,19.4867,16.1053,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,21:45,19.9907,19.3567,15.9767,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,22:00,19.866,19.2633,15.8047,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,22:15,19.7547,19.1493,15.5867,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,22:30,19.6307,18.976,15.362,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,22:45,19.506,18.8573,15.1233,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,23:00,19.374,18.7333,14.91,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,23:15,19.2467,18.6133,14.732,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,23:30,19.118,18.498,14.5273,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,23:45,18.9833,18.374,14.3653,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,0:00,18.8767,18.22,14.1973,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,0:15,18.7547,18.1133,14.01,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,0:30,18.612,17.9813,13.8113,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,0:45,18.498,17.8427,13.6393,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,1:00,18.36,17.7433,13.4513,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,1:15,18.2353,17.6047,13.2973,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,1:30,18.1113,17.474,13.1373,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,1:45,17.9693,17.384,12.96,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,2:00,17.8507,17.2447,12.7933,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,2:15,17.7273,17.1067,12.6253,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,2:30,17.592,17.0053,12.4687,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,2:45,17.484,16.9,12.3513,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,3:00,17.368,16.7627,12.2527,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,3:15,17.242,16.6327,12.1333,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,3:30,17.09,16.494,12.042,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,3:45,16.9833,16.3633,11.96,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,4:00,16.8887,16.2733,11.85,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,4:15,16.7913,16.17,11.74,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,4:30,16.67,16.0793,11.636,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,4:45,16.5553,15.974,11.5153,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,5:00,16.454,15.872,11.4287,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,5:15,16.332,15.7453,11.324,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,5:30,16.232,15.684,11.242,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,5:45,16.1227,15.582,11.0633,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,6:00,16.014,15.4687,10.8673,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,6:15,15.8907,15.3407,10.7287,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,6:30,15.7867,15.2373,10.6333,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,6:45,15.6987,15.1607,10.6433,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,7:00,15.6367,15.11,10.696,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,7:15,15.5613,15.0273,10.8647,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,7:30,15.554,15,11.0873,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,7:45,15.562,14.9767,11.43,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,8:00,15.572,15.004,11.8627,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,8:15,15.64,15.0787,12.3153,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,8:30,15.7107,15.1827,12.7853,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,8:45,15.8033,15.3333,13.2667,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,9:00,15.9573,15.4987,13.7567,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,9:15,16.1327,15.6973,14.312,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,9:30,16.3553,15.9273,14.8027,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,9:45,16.6093,16.1867,15.3267,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,10:00,16.8593,16.4687,15.8347,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,10:15,17.1727,16.796,16.3433,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,10:30,17.656,17.2453,16.8607,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,10:45,18.132,17.6933,17.3333,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,11:00,18.5733,18.106,17.8073,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,11:15,18.994,18.4793,18.232,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,11:30,19.416,18.8673,18.67,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,11:45,19.802,19.2593,19.1053,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,12:00,20.19,19.608,19.4993,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,12:15,20.558,19.9887,19.9227,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,12:30,20.92,20.316,20.38,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,12:45,21.244,20.6107,20.8053,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,13:00,21.536,20.8613,21.1907,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,13:15,21.832,21.0987,21.564,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,13:30,21.948,21.2853,21.9093,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,13:45,22.0973,21.4707,22.2493,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,14:00,22.288,21.6053,22.596,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,14:15,22.488,21.7813,22.9147,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,14:30,22.6253,21.888,23.048,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,14:45,22.7653,21.996,23.176,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,15:00,22.8867,22.088,23.256,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,15:15,22.98,22.1587,23.1787,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,15:30,23.06,22.208,23.0067,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,15:45,23.116,22.228,22.832,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,16:00,23.144,22.244,22.588,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,16:15,23.164,22.26,22.22,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,16:30,23.128,22.232,21.7907,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,16:45,23.0787,22.2053,21.468,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,17:00,23.012,22.164,21.1187,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,17:15,22.9307,22.092,20.828,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,17:30,22.8653,22.0253,20.5747,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,17:45,22.772,21.956,20.3393,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,18:00,22.676,21.864,20.1373,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,18:15,22.5787,21.7613,19.9153,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,18:30,22.472,21.6627,19.6753,,,,,,,,,,,,,,,,,,,,,,,
